channel,time_on_page,device_tier,loan_amount_requested,hour_of_day,monthly_income,existing_emi,rent,total_obligations,dti_ratio,avg_monthly_balance,bounce_count_6m,income_stability_score,converted,defaulted
app,54.91099278061499,mid,217379.2023883786,22,50926.94745721485,8496.537679825713,1580.5960462347325,10077.133726060445,0.1978742930651111,16788.390131017833,2,0.4624837617264558,0,0
whatsapp,83.49705561037516,high,121425.16838386927,4,24945.772234059572,4670.358450160786,3968.943125798077,8639.301575958863,0.34632327654155526,16341.56685255325,1,0.2869573538628249,0,0
app,43.54914743322997,low,63951.45993191653,20,35974.0000005415,14420.179896542022,6792.69987095359,21212.87976749561,0.5896725348078141,14926.706993606733,1,0.8766760086407741,0,0
whatsapp,114.4277017648556,mid,147381.35044388287,21,38002.95377476329,18274.253094041273,13077.855412569108,31352.10850661038,0.824991359682953,56214.74538068917,0,0.6067624586679881,1,0
web,229.21268925353604,low,44174.06318072154,6,24652.625316412687,7434.094659929022,4540.876365626647,11974.97102555567,0.4857483076085708,28387.349482667214,1,0.811008629220389,0,0
whatsapp,121.2542476248262,high,57977.11645336272,19,39267.74442501714,15392.232794136247,4077.3006638321194,19469.533457968366,0.4958149173845721,71125.75272938644,2,0.5539047020342713,1,1
whatsapp,37.9502186594141,high,83471.33346406544,6,58132.44301692734,1692.2448981199839,23895.08416927523,25587.329067395214,0.4401557502055186,82437.06876130197,1,0.7985179220354511,1,0
web,110.1788141654937,high,49760.95094418888,14,36970.50851516515,11609.009644721991,14176.773834084148,25785.783478806137,0.6974689966254837,25558.00665168197,0,0.7558964520699001,1,1
app,129.4841042332722,high,89407.43652408732,14,57482.17023635193,23780.71000313435,2256.921390816735,26037.631393951087,0.45296882993267357,46491.85852623045,2,0.6255390428963531,1,1
app,93.62985377503381,mid,16300.942107594816,20,30073.970644001063,13877.431762470474,8049.844093360836,21927.27585583131,0.7291114337841919,28722.973691031122,2,0.7576386657447438,1,1
app,100.509632272177,low,119627.90638984213,22,41472.32065422889,14787.410049665728,2812.160909741068,17599.570959406796,0.42436908959451214,15635.110350003411,0,0.9299559904310513,1,0
web,67.70623118969797,mid,142677.44210616103,0,38122.995605275784,12494.688795581445,4863.228193487341,17357.916989068784,0.4553135637291485,70847.47147717558,1,0.5674435679961567,0,0
whatsapp,25.32511296697763,low,76558.195180626,11,62124.28133670635,25937.245702524815,860.359722954739,26797.605425479553,0.4313547754418222,90581.5409467562,0,0.7417269429037362,1,0
web,64.28155815348028,high,33935.189924936996,1,44905.92393546037,9131.677388312135,7973.476771286857,17105.15415959899,0.380910861208041,67600.99398726519,1,0.7287921827628566,0,0
whatsapp,33.30899106296876,low,106777.18145571733,17,26343.992197412303,2303.643915707625,4283.170641053338,6586.814556760963,0.25003099406505164,36547.705076172926,0,0.6624841970083505,0,0
web,60.11940527776697,high,157566.72758178107,14,46347.83869573197,9833.147737956431,3683.8691680926436,13517.016906049075,0.2916428745423639,46238.67958426268,0,0.8510115062770529,0,0
web,46.794814266307576,low,41437.26330038124,6,22513.24487840336,1687.6296378643642,6063.609733084937,7751.239370949301,0.344296853377407,19878.942333212985,0,0.8946754864365999,0,0
whatsapp,31.405445919979307,high,422359.28795324976,8,44442.34583346456,4733.259909043868,10432.965093009918,15166.225002053787,0.3412561762352742,52876.776381575575,0,0.7120321993974481,1,0
app,169.8610881094514,low,121932.58553231298,22,35764.20664276465,3542.313308763154,4124.625463697356,7666.93877246051,0.21437463576482232,54640.931184713634,0,0.7155538068136814,1,0
whatsapp,71.55192056080688,high,161851.3450351353,21,39142.88933698891,7809.71163235542,8086.125259305292,15895.836891660712,0.4060976887733119,32916.627588743926,0,0.8087249180997661,1,0
web,48.08324957686909,mid,365248.92588130105,2,35595.63960587894,5601.2991844923745,12585.638389526639,18186.937574019015,0.5109316134051228,38713.29772393912,0,0.3224983880444463,0,1
app,16.43241734450396,mid,137351.4570819539,20,26783.77989701293,2565.3764255588553,8890.673024922588,11456.049450481443,0.42772340179509477,36811.377249033045,1,0.7611152271355671,1,1
app,124.9891913502227,mid,62557.65763902354,9,25174.91410071631,1634.928716935532,2911.688191175711,4546.616908111243,0.18060108923993815,17578.81199698576,0,0.8468566971492251,0,0
whatsapp,84.81438012448183,mid,71417.8479128226,1,62336.55682420888,15067.825655426355,26622.949870820208,41690.775526246565,0.6688013847767676,105958.68565704311,0,0.738646456574976,1,0
whatsapp,250.51047489678947,low,191013.9512940811,21,93068.38126056812,29496.378869240867,16110.506319302,45606.88518854287,0.49003629987777514,54375.28561959115,1,0.9782996810641887,1,0
whatsapp,40.72211275953423,mid,172813.92558853462,11,41581.076603545225,19637.85575475638,17947.69736262649,37585.55311738287,0.9039100520590732,72876.08282053552,0,0.508421159587373,0,1
whatsapp,160.87719455683003,mid,192969.5223108255,6,36897.13720677138,18454.101094680613,8649.646966701283,27103.748061381895,0.7345759078676651,7693.925881614905,1,0.5849198485831953,1,1
app,64.2659812326891,high,152482.08981618503,4,19654.00035099081,9135.92955123812,2732.130215938464,11868.059767176583,0.6038495754162476,26703.141584999204,1,0.9015268256132611,1,0
web,34.84574778570794,mid,139949.53320092565,3,15068.278742939194,656.3704365055933,2696.612082868054,3352.9825193736474,0.22251927884894038,15859.72852982674,0,0.7798377164271455,0,0
web,52.542617231875106,mid,19700.95551201894,0,16253.587184911581,2189.811569480647,652.3963642070422,2842.207933687689,0.1748665018591187,10480.335649117678,0,0.6438894367592483,1,0
app,77.98565453505296,low,164977.11889217462,14,47350.020677424094,7420.397781403461,6291.683324833517,13712.081106236978,0.2895897596254848,90326.23393997121,0,0.8568461651805197,1,0
sms,48.129133370695,mid,135269.72009986054,8,14947.31448664664,4711.188598302475,3444.742016048958,8155.930614351433,0.5456452141712567,8726.242716403967,1,0.7415804616292907,1,1
web,26.165739484843144,mid,53672.71432085645,5,50472.59558658454,6445.166719563165,128.60942765673047,6573.776147219895,0.130244463769309,54749.278837236336,0,0.9093036486940534,0,0
sms,33.80487875896678,high,71615.92961721262,13,20980.3566171987,16081.944441613981,1910.874766550365,17992.819208164346,0.8576031159267659,25294.9945001344,0,0.7534318403150398,0,1
app,103.5380325262959,high,178318.63571147292,1,39332.48888982975,2399.7923114295577,4077.773746283224,6477.566057712782,0.16468741848135865,75493.52635593162,1,0.7399487402585135,1,0
whatsapp,30.188583141754428,mid,369077.6715569025,11,29618.995175569875,7693.764793904422,10148.446444714824,17842.211238619246,0.6023908350994881,39924.92294982069,1,0.6594455519637872,0,0
whatsapp,43.13792276524449,mid,197450.5836783343,22,21368.644727366416,3185.8258176684185,7340.923367209199,10526.749184877617,0.49262596290892563,7056.726366146661,0,0.6455503504312112,0,0
web,31.182984884279584,high,262232.8956575162,5,18174.43150755943,5656.580424321001,3137.057872134178,8793.63829645518,0.48384667728382996,17254.324083244886,0,0.6624287063743344,1,0
whatsapp,86.36249609207029,high,39117.74219499226,12,15343.092502592499,3688.6343007316104,268.44700119984674,3957.0813019314573,0.25790637065264616,26970.587392257865,0,0.722607687196175,1,0
whatsapp,331.2592168196676,low,204617.53970211244,3,21141.140351405465,10902.80790506426,1751.6546557380236,12654.462560802283,0.5985704815568765,33185.27828692809,0,0.7349884223659814,1,0
app,100.56227218239948,high,169097.56124834073,21,110411.03495085961,16792.071730494925,19932.726733205414,36724.79846370034,0.332618913318269,32252.39088215969,1,0.7683357727726412,1,0
app,39.14278401424225,low,130422.38226445003,15,69705.06686255585,4431.589218190413,4522.177277487462,8953.766495677875,0.12845216135195558,87137.48648487264,2,0.820472103057314,0,0
app,86.29524459825709,high,80737.41424855246,10,39772.536702442245,9913.686215661322,218.99927002540605,10132.685485686728,0.25476588434613295,16194.95953200681,0,0.9073800824711504,1,0
whatsapp,41.15133620442312,high,143248.04755265464,5,30236.341406187752,4706.730792349645,13876.439257092976,18583.17004944262,0.6145971762853439,11404.157444440896,1,0.5224649241651733,1,1
app,80.61433387124214,mid,183624.8292200221,4,27083.68287925199,4267.198263494016,10226.939041537198,14494.137305031214,0.535161239689996,52322.540172520225,1,0.8081614588182375,0,0
app,183.3548444677042,mid,112543.5228614056,0,38363.599505543,22116.32297551862,1742.3166394613531,23858.639614979973,0.6219082651911413,55982.80958117063,1,0.5049635843667628,1,0
sms,68.74309393781219,mid,69099.12184358638,18,27298.62174534373,1750.0855499939576,5387.315766683354,7137.401316677311,0.261456471438699,10810.106933245903,0,0.428955329972788,1,0
web,90.63127154557026,mid,239721.99393550633,6,27206.821667231008,7028.134556451121,3727.8160858303854,10755.950642281507,0.39534021187180446,22006.45213151898,1,0.7989066282358599,1,1
sms,70.94532018796323,high,92728.53278162485,17,46320.78439812914,15216.575751505457,2002.842642620409,17219.418394125867,0.37174280655794223,65912.04694377512,1,0.8885082578148887,0,0
web,132.45692203072136,mid,133147.02935637397,9,21923.17950564657,9375.888122808932,6794.194155594302,16170.082278403235,0.7375792491339335,40118.10871596548,1,0.4221019645270667,1,1
app,112.37030571151811,mid,25297.429601902575,9,10506.612975015434,1278.8458545848282,703.4189944079152,1982.2648489927433,0.18866830382983926,3365.8305767189117,1,0.363448928860571,1,1
whatsapp,54.374691240800956,mid,65157.07836739858,16,27106.478436965695,8146.203178371037,2943.4969509681414,11089.700129339179,0.4091162249322624,9482.098809216268,1,0.9382080655708379,1,0
web,112.41490263349662,low,207114.13746173627,23,75055.73623846233,9087.099407966547,6051.606455160853,15138.705863127401,0.2016995185421893,30101.27420314352,2,0.7713351423641247,1,0
app,81.10384678107135,mid,198060.41314576994,6,16088.395270175954,5041.510702636764,2833.181956982592,7874.692659619356,0.48946414650920206,18990.15413594469,0,0.8776734924838872,0,0
app,51.00128208495513,mid,142404.50394660543,21,19551.53536829105,5881.39385922789,448.4613115723235,6329.855170800213,0.32375233205807763,20241.512176837783,0,0.6764533175229973,0,0
app,51.67514607002789,low,28572.53310085174,20,26415.922540916366,8414.594141842075,3052.985589578502,11467.579731420577,0.4341161931277668,13097.026015310916,1,0.863171115389222,0,0
app,79.35116454239402,low,71245.93965979583,21,16334.864777966031,11556.52630782102,2550.307373949548,14106.833681770568,0.8636027217561766,19020.80062961259,2,0.9424477071979518,0,0
whatsapp,89.69646889972785,mid,301742.14274217584,0,77016.98040356301,48248.733878994506,15091.996910331072,63340.73078932558,0.822425528207222,62870.766580498304,0,0.5687095355297304,0,0
app,63.09390436528537,high,114211.06965094001,11,38135.76869628048,11009.588000078904,3384.4171599679366,14394.00516004684,0.37744106522889465,19136.17424503435,0,0.3567956533603859,1,0
whatsapp,91.23620855894606,low,179447.20369199332,16,14924.274737808058,3684.961310557044,6028.83764716945,9713.798957726494,0.6508724295404634,3873.7121515976387,0,0.7891069112206258,0,0
web,38.25598263561396,high,69698.14229421639,15,34063.975437395995,8858.884403907541,1223.71519915189,10082.59960305943,0.2959901031395938,12904.114897465714,0,0.9109756777098641,1,0
whatsapp,29.042200391472214,high,111317.98409508946,19,35610.590277342875,11557.899853502005,12631.406022395751,24189.305875897757,0.6792728142809844,31953.388298266513,1,0.7274051603975936,0,0
whatsapp,18.884572451700542,mid,70288.85382409488,14,32187.94720896414,10573.490661569345,4220.216766450044,14793.707428019388,0.45960394218303663,36222.27835177137,0,0.41038003932560657,1,0
app,102.37661317930812,mid,87363.04244145114,18,33430.86017889505,9640.460949490014,15661.13397328695,25301.594922776963,0.7568335001667083,20180.792160084024,0,0.5304530305830789,1,0
web,17.232353984713292,low,62649.94984860558,19,34042.68900349118,4504.939767605755,3042.6057090527165,7547.545476658472,0.22170826387670048,54630.45702458503,0,0.7618122431201033,1,0
app,90.58058526554385,mid,97567.80306959758,16,42400.48594740251,9276.273689691812,13225.188204860391,22501.4618945522,0.5306887737670059,51984.10271894647,0,0.7569510163455136,1,0
whatsapp,48.67279041983955,low,100571.91163023362,3,43769.885973699995,9389.01434966465,7036.941124033291,16425.95547369794,0.3752798324301736,69337.1648201435,0,0.6327700762865035,1,0
app,55.744427455177814,high,167097.84973269008,3,17179.91841404899,10314.82148094778,6157.297352483862,16472.11883343164,0.958800760075872,15736.293834726872,2,0.5176566162526046,1,1
whatsapp,56.36113762737838,high,33231.880602547695,2,37424.793502275315,15926.817882715422,6009.103023283895,21935.920905999315,0.5861333852026646,67482.67158526854,1,0.5502120445521373,1,1
sms,294.33268192838875,mid,47006.35558153939,7,39763.770946942626,4165.419655350847,9539.186255248685,13704.605910599534,0.344650559648525,65240.02305435128,0,0.7018581188447582,1,0
sms,44.155719621855795,low,112249.05697255503,22,26765.397220385814,885.0746404455708,3008.570993857976,3893.645634303547,0.1454731122517382,32006.039567548916,0,0.7779804108520263,0,0
app,32.99058470043731,mid,51117.822609579074,8,85220.07317304895,27786.229756001834,33045.59799250529,60831.82774850712,0.7138204120639658,121794.41479145373,2,0.8376551354591871,1,0
whatsapp,221.00620456304964,high,55238.114907475,1,34836.54698913779,6414.111153157249,2734.584801393643,9148.69595455089,0.2626177605203955,16217.033818482687,1,0.7419392732279483,1,0
web,20.86658471063691,high,258430.06505220933,18,46722.60454652224,2691.7420141068387,13277.225072873556,15968.967086980396,0.34178246786477645,74292.74026785916,0,0.52610635838464,1,0
whatsapp,25.72140944288185,high,160884.8210943669,21,29012.824363864336,8129.37345476069,9403.075267047756,17532.448721808447,0.6042999641098448,37507.31099784589,1,0.7636388521355547,1,1
app,126.59850152943469,mid,97824.62061142379,17,31192.25978803287,3200.1019271322243,4785.502697955017,7985.6046250872405,0.2560123786911705,17425.7438559099,1,0.751267156313926,1,0
whatsapp,92.75871239318788,high,67569.06910360925,15,43099.94615078801,7189.70775739831,9474.410569735948,16664.11832713426,0.3866389593349778,29785.9111334528,0,0.2942848489751678,1,0
sms,51.51040340224749,low,269846.9435716153,17,18173.638546778064,10765.756672101337,2895.606220761332,13661.36289286267,0.7517131397600423,33609.77369961512,1,0.8573475121101738,0,1
whatsapp,29.71060763362695,mid,41022.43948383128,17,52706.832239111456,32284.02545420187,8989.738889098058,41273.76434329993,0.7830818622537603,29030.571074307263,0,0.5832581888663002,0,1
app,9.811515568368067,mid,191641.25741762554,11,19622.18963284292,6291.302116977098,1887.749844974506,8179.051961951604,0.4168266699584739,19307.403461355618,0,0.724630339345648,0,0
web,189.91971800832715,high,279355.54712843365,1,56423.28067382779,5400.449628203822,3860.034185343188,9260.483813547009,0.16412522814970823,96660.66647185384,0,0.9213506119391935,1,0
app,112.62881769949844,high,112743.60877294675,20,31755.19303864242,14657.557537537734,14910.778838690909,29568.336376228643,0.9311338885657969,24328.816296697478,2,0.5895726345369346,1,1
whatsapp,176.53409501246279,mid,137870.4725374488,0,101758.61463724387,4591.938153062073,23163.146522261388,27755.084675323462,0.272754152307072,50298.556818747624,0,0.739142976717101,1,1
sms,142.63767815835226,low,142680.8087180767,22,59364.21966514008,34612.304691994876,4095.8162249348366,38708.120916929714,0.6520446345504637,64635.605387831216,0,0.45154360092892704,0,0
app,96.08531184788828,mid,165756.39364965862,15,59513.38388263522,5447.3201184291,11348.708302496903,16796.028420926003,0.2822227089968369,32334.251164011523,0,0.6402892226034292,0,0
app,43.187150055560714,low,127870.66506810868,16,39044.582043262715,5523.222375228292,9540.312146248905,15063.534521477197,0.3858034516744549,76943.61139045333,0,0.5943105682579086,0,0
